,answer,,,,,output
,ch1,ch2,ch3,ch4,,ch1,ch2,ch3,ch4
3101,1.0000,0.0000,0.0000,0.0000,,0.7963,0.0297,0.0005,0.1734,
3102,1.0000,0.0000,0.0000,0.0000,,0.7966,0.0297,0.0005,0.1732,
3103,1.0000,0.0000,0.0000,0.0000,,0.7969,0.0296,0.0005,0.1729,
3104,1.0000,0.0000,0.0000,0.0000,,0.7973,0.0296,0.0005,0.1726,
3105,1.0000,0.0000,0.0000,0.0000,,0.7976,0.0295,0.0005,0.1724,
3106,1.0000,0.0000,0.0000,0.0000,,0.7979,0.0295,0.0005,0.1721,
3107,1.0000,0.0000,0.0000,0.0000,,0.7982,0.0294,0.0005,0.1718,
3108,1.0000,0.0000,0.0000,0.0000,,0.7985,0.0294,0.0005,0.1716,
3109,1.0000,0.0000,0.0000,0.0000,,0.7989,0.0293,0.0005,0.1713,
3110,1.0000,0.0000,0.0000,0.0000,,0.7992,0.0292,0.0005,0.1711,
3111,1.0000,0.0000,0.0000,0.0000,,0.7995,0.0291,0.0005,0.1708,
3112,1.0000,0.0000,0.0000,0.0000,,0.7998,0.0291,0.0005,0.1706,
3113,1.0000,0.0000,0.0000,0.0000,,0.8002,0.0290,0.0005,0.1703,
3114,1.0000,0.0000,0.0000,0.0000,,0.8006,0.0289,0.0005,0.1700,
3115,1.0000,0.0000,0.0000,0.0000,,0.8010,0.0288,0.0005,0.1697,
3116,1.0000,0.0000,0.0000,0.0000,,0.8014,0.0287,0.0005,0.1694,
3117,1.0000,0.0000,0.0000,0.0000,,0.8019,0.0286,0.0005,0.1690,
3118,1.0000,0.0000,0.0000,0.0000,,0.8023,0.0285,0.0005,0.1687,
3119,1.0000,0.0000,0.0000,0.0000,,0.8028,0.0283,0.0005,0.1684,
3120,1.0000,0.0000,0.0000,0.0000,,0.8032,0.0282,0.0005,0.1681,
3121,1.0000,0.0000,0.0000,0.0000,,0.8037,0.0280,0.0005,0.1678,
3122,1.0000,0.0000,0.0000,0.0000,,0.8042,0.0279,0.0005,0.1674,
3123,1.0000,0.0000,0.0000,0.0000,,0.8048,0.0277,0.0005,0.1671,
3124,1.0000,0.0000,0.0000,0.0000,,0.8053,0.0275,0.0005,0.1667,
3125,1.0000,0.0000,0.0000,0.0000,,0.8059,0.0273,0.0005,0.1662,
3126,1.0000,0.0000,0.0000,0.0000,,0.8066,0.0272,0.0005,0.1658,
3127,1.0000,0.0000,0.0000,0.0000,,0.8072,0.0270,0.0005,0.1654,
3128,1.0000,0.0000,0.0000,0.0000,,0.8078,0.0268,0.0005,0.1649,
3129,1.0000,0.0000,0.0000,0.0000,,0.8084,0.0267,0.0005,0.1645,
3130,1.0000,0.0000,0.0000,0.0000,,0.8090,0.0265,0.0005,0.1640,
3131,1.0000,0.0000,0.0000,0.0000,,0.8096,0.0264,0.0005,0.1635,
3132,1.0000,0.0000,0.0000,0.0000,,0.8102,0.0263,0.0005,0.1631,
3133,1.0000,0.0000,0.0000,0.0000,,0.8108,0.0261,0.0005,0.1626,
3134,1.0000,0.0000,0.0000,0.0000,,0.8114,0.0260,0.0005,0.1622,
3135,1.0000,0.0000,0.0000,0.0000,,0.8120,0.0258,0.0005,0.1617,
3136,1.0000,0.0000,0.0000,0.0000,,0.8126,0.0257,0.0005,0.1612,
3137,1.0000,0.0000,0.0000,0.0000,,0.8132,0.0255,0.0005,0.1608,
3138,1.0000,0.0000,0.0000,0.0000,,0.8139,0.0254,0.0004,0.1603,
3139,1.0000,0.0000,0.0000,0.0000,,0.8144,0.0252,0.0004,0.1599,
3140,1.0000,0.0000,0.0000,0.0000,,0.8150,0.0251,0.0004,0.1595,
3141,1.0000,0.0000,0.0000,0.0000,,0.8156,0.0249,0.0004,0.1591,
3142,1.0000,0.0000,0.0000,0.0000,,0.8162,0.0247,0.0004,0.1586,
3143,1.0000,0.0000,0.0000,0.0000,,0.8168,0.0246,0.0004,0.1582,
3144,1.0000,0.0000,0.0000,0.0000,,0.8173,0.0244,0.0004,0.1578,
3145,1.0000,0.0000,0.0000,0.0000,,0.8178,0.0243,0.0004,0.1575,
3146,1.0000,0.0000,0.0000,0.0000,,0.8183,0.0241,0.0004,0.1571,
3147,1.0000,0.0000,0.0000,0.0000,,0.8188,0.0240,0.0004,0.1568,
3148,1.0000,0.0000,0.0000,0.0000,,0.8193,0.0239,0.0004,0.1564,
3149,1.0000,0.0000,0.0000,0.0000,,0.8198,0.0237,0.0004,0.1561,
3150,1.0000,0.0000,0.0000,0.0000,,0.8203,0.0236,0.0004,0.1557,
3151,1.0000,0.0000,0.0000,0.0000,,0.8208,0.0234,0.0004,0.1554,
3152,1.0000,0.0000,0.0000,0.0000,,0.8213,0.0233,0.0004,0.1550,
3153,1.0000,0.0000,0.0000,0.0000,,0.8219,0.0231,0.0004,0.1546,
3154,1.0000,0.0000,0.0000,0.0000,,0.8224,0.0229,0.0004,0.1543,
3155,1.0000,0.0000,0.0000,0.0000,,0.8229,0.0227,0.0004,0.1540,
3156,1.0000,0.0000,0.0000,0.0000,,0.8235,0.0225,0.0004,0.1536,
3157,1.0000,0.0000,0.0000,0.0000,,0.8240,0.0224,0.0004,0.1533,
3158,1.0000,0.0000,0.0000,0.0000,,0.8245,0.0222,0.0004,0.1529,
3159,1.0000,0.0000,0.0000,0.0000,,0.8250,0.0220,0.0004,0.1526,
3160,1.0000,0.0000,0.0000,0.0000,,0.8256,0.0218,0.0004,0.1522,
3161,1.0000,0.0000,0.0000,0.0000,,0.8261,0.0216,0.0004,0.1519,
3162,1.0000,0.0000,0.0000,0.0000,,0.8266,0.0214,0.0004,0.1516,
3163,1.0000,0.0000,0.0000,0.0000,,0.8271,0.0213,0.0004,0.1512,
3164,1.0000,0.0000,0.0000,0.0000,,0.8276,0.0211,0.0004,0.1509,
3165,1.0000,0.0000,0.0000,0.0000,,0.8281,0.0210,0.0004,0.1506,
3166,1.0000,0.0000,0.0000,0.0000,,0.8285,0.0208,0.0004,0.1503,
3167,1.0000,0.0000,0.0000,0.0000,,0.8290,0.0207,0.0004,0.1499,
3168,1.0000,0.0000,0.0000,0.0000,,0.8295,0.0206,0.0004,0.1496,
3169,1.0000,0.0000,0.0000,0.0000,,0.8299,0.0205,0.0004,0.1493,
3170,1.0000,0.0000,0.0000,0.0000,,0.8304,0.0203,0.0004,0.1489,
3171,1.0000,0.0000,0.0000,0.0000,,0.8308,0.0202,0.0004,0.1486,
3172,1.0000,0.0000,0.0000,0.0000,,0.8312,0.0201,0.0004,0.1483,
3173,1.0000,0.0000,0.0000,0.0000,,0.8316,0.0200,0.0003,0.1480,
3174,1.0000,0.0000,0.0000,0.0000,,0.8321,0.0199,0.0003,0.1477,
3175,1.0000,0.0000,0.0000,0.0000,,0.8325,0.0198,0.0003,0.1474,
3176,1.0000,0.0000,0.0000,0.0000,,0.8329,0.0197,0.0003,0.1470,
3177,1.0000,0.0000,0.0000,0.0000,,0.8334,0.0196,0.0003,0.1467,
3178,1.0000,0.0000,0.0000,0.0000,,0.8338,0.0195,0.0003,0.1463,
3179,1.0000,0.0000,0.0000,0.0000,,0.8343,0.0194,0.0003,0.1460,
3180,1.0000,0.0000,0.0000,0.0000,,0.8348,0.0193,0.0003,0.1456,
3181,1.0000,0.0000,0.0000,0.0000,,0.8353,0.0192,0.0003,0.1452,
3182,1.0000,0.0000,0.0000,0.0000,,0.8358,0.0191,0.0003,0.1448,
3183,1.0000,0.0000,0.0000,0.0000,,0.8363,0.0190,0.0003,0.1444,
3184,1.0000,0.0000,0.0000,0.0000,,0.8368,0.0189,0.0003,0.1439,
3185,1.0000,0.0000,0.0000,0.0000,,0.8374,0.0188,0.0003,0.1435,
3186,1.0000,0.0000,0.0000,0.0000,,0.8381,0.0187,0.0003,0.1429,
3187,1.0000,0.0000,0.0000,0.0000,,0.8388,0.0185,0.0003,0.1424,
3188,1.0000,0.0000,0.0000,0.0000,,0.8395,0.0184,0.0003,0.1418,
3189,1.0000,0.0000,0.0000,0.0000,,0.8402,0.0183,0.0003,0.1412,
3190,1.0000,0.0000,0.0000,0.0000,,0.8409,0.0182,0.0003,0.1407,
3191,1.0000,0.0000,0.0000,0.0000,,0.8416,0.0181,0.0003,0.1401,
3192,1.0000,0.0000,0.0000,0.0000,,0.8423,0.0180,0.0003,0.1395,
3193,1.0000,0.0000,0.0000,0.0000,,0.8430,0.0179,0.0003,0.1389,
3194,1.0000,0.0000,0.0000,0.0000,,0.8437,0.0177,0.0003,0.1383,
3195,1.0000,0.0000,0.0000,0.0000,,0.8444,0.0176,0.0003,0.1377,
3196,1.0000,0.0000,0.0000,0.0000,,0.8450,0.0175,0.0003,0.1372,
3197,1.0000,0.0000,0.0000,0.0000,,0.8456,0.0174,0.0003,0.1367,
3198,1.0000,0.0000,0.0000,0.0000,,0.8462,0.0173,0.0003,0.1362,
3199,1.0000,0.0000,0.0000,0.0000,,0.8468,0.0173,0.0003,0.1357,
3200,1.0000,0.0000,0.0000,0.0000,,0.8473,0.0172,0.0003,0.1352,
3201,1.0000,0.0000,0.0000,0.0000,,0.8478,0.0171,0.0003,0.1348,
3202,1.0000,0.0000,0.0000,0.0000,,0.8483,0.0170,0.0003,0.1344,
3203,1.0000,0.0000,0.0000,0.0000,,0.8487,0.0169,0.0003,0.1340,
3204,1.0000,0.0000,0.0000,0.0000,,0.8491,0.0169,0.0003,0.1337,
3205,1.0000,0.0000,0.0000,0.0000,,0.8495,0.0168,0.0003,0.1334,
3206,1.0000,0.0000,0.0000,0.0000,,0.8499,0.0167,0.0003,0.1331,
3207,1.0000,0.0000,0.0000,0.0000,,0.8503,0.0166,0.0003,0.1328,
3208,1.0000,0.0000,0.0000,0.0000,,0.8507,0.0166,0.0003,0.1324,
3209,1.0000,0.0000,0.0000,0.0000,,0.8511,0.0165,0.0003,0.1321,
3210,1.0000,0.0000,0.0000,0.0000,,0.8516,0.0164,0.0003,0.1318,
3211,1.0000,0.0000,0.0000,0.0000,,0.8520,0.0164,0.0003,0.1314,
3212,1.0000,0.0000,0.0000,0.0000,,0.8524,0.0163,0.0003,0.1310,
3213,1.0000,0.0000,0.0000,0.0000,,0.8528,0.0162,0.0003,0.1307,
3214,1.0000,0.0000,0.0000,0.0000,,0.8533,0.0162,0.0003,0.1303,
3215,1.0000,0.0000,0.0000,0.0000,,0.8537,0.0161,0.0003,0.1299,
3216,1.0000,0.0000,0.0000,0.0000,,0.8541,0.0161,0.0003,0.1295,
3217,1.0000,0.0000,0.0000,0.0000,,0.8546,0.0160,0.0003,0.1291,
3218,1.0000,0.0000,0.0000,0.0000,,0.8550,0.0160,0.0003,0.1288,
3219,1.0000,0.0000,0.0000,0.0000,,0.8554,0.0160,0.0003,0.1284,
3220,1.0000,0.0000,0.0000,0.0000,,0.8558,0.0160,0.0003,0.1280,
3221,1.0000,0.0000,0.0000,0.0000,,0.8562,0.0160,0.0003,0.1276,
3222,1.0000,0.0000,0.0000,0.0000,,0.8566,0.0160,0.0003,0.1271,
3223,1.0000,0.0000,0.0000,0.0000,,0.8570,0.0160,0.0003,0.1267,
3224,1.0000,0.0000,0.0000,0.0000,,0.8574,0.0160,0.0003,0.1263,
3225,1.0000,0.0000,0.0000,0.0000,,0.8578,0.0161,0.0003,0.1259,
3226,1.0000,0.0000,0.0000,0.0000,,0.8581,0.0161,0.0003,0.1255,
3227,1.0000,0.0000,0.0000,0.0000,,0.8585,0.0161,0.0003,0.1252,
3228,1.0000,0.0000,0.0000,0.0000,,0.8589,0.0161,0.0003,0.1248,
3229,1.0000,0.0000,0.0000,0.0000,,0.8593,0.0161,0.0003,0.1244,
3230,1.0000,0.0000,0.0000,0.0000,,0.8597,0.0161,0.0003,0.1239,
3231,1.0000,0.0000,0.0000,0.0000,,0.8602,0.0161,0.0003,0.1235,
3232,1.0000,0.0000,0.0000,0.0000,,0.8606,0.0161,0.0003,0.1231,
3233,1.0000,0.0000,0.0000,0.0000,,0.8610,0.0161,0.0002,0.1226,
3234,1.0000,0.0000,0.0000,0.0000,,0.8615,0.0161,0.0002,0.1222,
3235,1.0000,0.0000,0.0000,0.0000,,0.8619,0.0161,0.0002,0.1218,
3236,1.0000,0.0000,0.0000,0.0000,,0.8623,0.0160,0.0002,0.1214,
3237,1.0000,0.0000,0.0000,0.0000,,0.8627,0.0160,0.0002,0.1210,
3238,1.0000,0.0000,0.0000,0.0000,,0.8631,0.0160,0.0002,0.1206,
3239,1.0000,0.0000,0.0000,0.0000,,0.8635,0.0160,0.0002,0.1202,
3240,1.0000,0.0000,0.0000,0.0000,,0.8639,0.0159,0.0002,0.1199,
3241,1.0000,0.0000,0.0000,0.0000,,0.8643,0.0159,0.0002,0.1195,
3242,1.0000,0.0000,0.0000,0.0000,,0.8647,0.0159,0.0002,0.1191,
3243,1.0000,0.0000,0.0000,0.0000,,0.8651,0.0159,0.0002,0.1188,
3244,1.0000,0.0000,0.0000,0.0000,,0.8655,0.0158,0.0002,0.1184,
3245,1.0000,0.0000,0.0000,0.0000,,0.8659,0.0158,0.0002,0.1180,
3246,1.0000,0.0000,0.0000,0.0000,,0.8663,0.0158,0.0002,0.1177,
3247,1.0000,0.0000,0.0000,0.0000,,0.8667,0.0157,0.0002,0.1173,
3248,1.0000,0.0000,0.0000,0.0000,,0.8672,0.0157,0.0002,0.1169,
3249,1.0000,0.0000,0.0000,0.0000,,0.8675,0.0157,0.0002,0.1166,
3250,1.0000,0.0000,0.0000,0.0000,,0.8679,0.0156,0.0002,0.1162,
3251,1.0000,0.0000,0.0000,0.0000,,0.8683,0.0156,0.0002,0.1159,
3252,1.0000,0.0000,0.0000,0.0000,,0.8687,0.0156,0.0002,0.1155,
3253,1.0000,0.0000,0.0000,0.0000,,0.8690,0.0155,0.0002,0.1152,
3254,1.0000,0.0000,0.0000,0.0000,,0.8694,0.0155,0.0002,0.1149,
3255,1.0000,0.0000,0.0000,0.0000,,0.8698,0.0155,0.0002,0.1145,
3256,1.0000,0.0000,0.0000,0.0000,,0.8701,0.0154,0.0002,0.1142,
3257,1.0000,0.0000,0.0000,0.0000,,0.8705,0.0154,0.0002,0.1139,
3258,1.0000,0.0000,0.0000,0.0000,,0.8709,0.0153,0.0002,0.1136,
3259,1.0000,0.0000,0.0000,0.0000,,0.8712,0.0152,0.0002,0.1133,
3260,1.0000,0.0000,0.0000,0.0000,,0.8716,0.0152,0.0002,0.1130,
3261,1.0000,0.0000,0.0000,0.0000,,0.8720,0.0151,0.0002,0.1127,
3262,1.0000,0.0000,0.0000,0.0000,,0.8724,0.0151,0.0002,0.1124,
3263,1.0000,0.0000,0.0000,0.0000,,0.8727,0.0150,0.0002,0.1121,
3264,1.0000,0.0000,0.0000,0.0000,,0.8731,0.0150,0.0002,0.1117,
3265,1.0000,0.0000,0.0000,0.0000,,0.8734,0.0149,0.0002,0.1115,
3266,1.0000,0.0000,0.0000,0.0000,,0.8737,0.0149,0.0002,0.1112,
3267,1.0000,0.0000,0.0000,0.0000,,0.8740,0.0148,0.0002,0.1110,
3268,1.0000,0.0000,0.0000,0.0000,,0.8742,0.0148,0.0002,0.1108,
3269,1.0000,0.0000,0.0000,0.0000,,0.8745,0.0148,0.0002,0.1106,
3270,1.0000,0.0000,0.0000,0.0000,,0.8747,0.0147,0.0002,0.1104,
3271,1.0000,0.0000,0.0000,0.0000,,0.8750,0.0146,0.0002,0.1101,
3272,1.0000,0.0000,0.0000,0.0000,,0.8753,0.0146,0.0002,0.1099,
3273,1.0000,0.0000,0.0000,0.0000,,0.8756,0.0145,0.0002,0.1097,
3274,1.0000,0.0000,0.0000,0.0000,,0.8758,0.0145,0.0002,0.1095,
3275,1.0000,0.0000,0.0000,0.0000,,0.8761,0.0145,0.0002,0.1092,
3276,1.0000,0.0000,0.0000,0.0000,,0.8763,0.0145,0.0002,0.1090,
3277,1.0000,0.0000,0.0000,0.0000,,0.8765,0.0145,0.0002,0.1088,
3278,1.0000,0.0000,0.0000,0.0000,,0.8767,0.0145,0.0002,0.1086,
3279,1.0000,0.0000,0.0000,0.0000,,0.8769,0.0145,0.0002,0.1084,
3280,1.0000,0.0000,0.0000,0.0000,,0.8770,0.0145,0.0002,0.1083,
3281,1.0000,0.0000,0.0000,0.0000,,0.8772,0.0145,0.0002,0.1081,
3282,1.0000,0.0000,0.0000,0.0000,,0.8773,0.0145,0.0002,0.1079,
3283,1.0000,0.0000,0.0000,0.0000,,0.8775,0.0145,0.0002,0.1078,
3284,1.0000,0.0000,0.0000,0.0000,,0.8776,0.0146,0.0002,0.1076,
3285,1.0000,0.0000,0.0000,0.0000,,0.8777,0.0146,0.0002,0.1075,
3286,1.0000,0.0000,0.0000,0.0000,,0.8779,0.0146,0.0002,0.1073,
3287,1.0000,0.0000,0.0000,0.0000,,0.8780,0.0146,0.0002,0.1072,
3288,1.0000,0.0000,0.0000,0.0000,,0.8781,0.0146,0.0002,0.1071,
3289,1.0000,0.0000,0.0000,0.0000,,0.8782,0.0147,0.0002,0.1070,
3290,1.0000,0.0000,0.0000,0.0000,,0.8783,0.0147,0.0002,0.1069,
3291,1.0000,0.0000,0.0000,0.0000,,0.8784,0.0147,0.0002,0.1067,
3292,1.0000,0.0000,0.0000,0.0000,,0.8785,0.0147,0.0002,0.1066,
3293,1.0000,0.0000,0.0000,0.0000,,0.8786,0.0147,0.0002,0.1065,
3294,1.0000,0.0000,0.0000,0.0000,,0.8787,0.0147,0.0002,0.1064,
3295,1.0000,0.0000,0.0000,0.0000,,0.8788,0.0147,0.0002,0.1062,
3296,1.0000,0.0000,0.0000,0.0000,,0.8790,0.0147,0.0002,0.1061,
3297,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0147,0.0002,0.1059,
3298,1.0000,0.0000,0.0000,0.0000,,0.8793,0.0147,0.0002,0.1058,
3299,1.0000,0.0000,0.0000,0.0000,,0.8794,0.0148,0.0002,0.1056,
3300,1.0000,0.0000,0.0000,0.0000,,0.8795,0.0148,0.0002,0.1055,
3301,1.0000,0.0000,0.0000,0.0000,,0.8796,0.0148,0.0002,0.1054,
3302,1.0000,0.0000,0.0000,0.0000,,0.8797,0.0148,0.0002,0.1053,
3303,1.0000,0.0000,0.0000,0.0000,,0.8797,0.0148,0.0002,0.1052,
3304,1.0000,0.0000,0.0000,0.0000,,0.8798,0.0148,0.0002,0.1052,
3305,1.0000,0.0000,0.0000,0.0000,,0.8798,0.0148,0.0002,0.1051,
3306,1.0000,0.0000,0.0000,0.0000,,0.8799,0.0148,0.0002,0.1051,
3307,1.0000,0.0000,0.0000,0.0000,,0.8799,0.0148,0.0002,0.1051,
3308,1.0000,0.0000,0.0000,0.0000,,0.8799,0.0148,0.0002,0.1051,
3309,1.0000,0.0000,0.0000,0.0000,,0.8798,0.0149,0.0002,0.1051,
3310,1.0000,0.0000,0.0000,0.0000,,0.8797,0.0149,0.0002,0.1052,
3311,1.0000,0.0000,0.0000,0.0000,,0.8796,0.0149,0.0002,0.1053,
3312,1.0000,0.0000,0.0000,0.0000,,0.8796,0.0149,0.0002,0.1053,
3313,1.0000,0.0000,0.0000,0.0000,,0.8795,0.0150,0.0002,0.1054,
3314,1.0000,0.0000,0.0000,0.0000,,0.8794,0.0150,0.0002,0.1054,
3315,1.0000,0.0000,0.0000,0.0000,,0.8793,0.0150,0.0002,0.1054,
3316,1.0000,0.0000,0.0000,0.0000,,0.8793,0.0151,0.0002,0.1055,
3317,1.0000,0.0000,0.0000,0.0000,,0.8792,0.0151,0.0002,0.1055,
3318,1.0000,0.0000,0.0000,0.0000,,0.8792,0.0152,0.0002,0.1055,
3319,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0152,0.0002,0.1054,
3320,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0153,0.0002,0.1054,
3321,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0154,0.0002,0.1053,
3322,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0155,0.0002,0.1052,
3323,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0156,0.0002,0.1051,
3324,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0157,0.0002,0.1050,
3325,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0158,0.0002,0.1049,
3326,1.0000,0.0000,0.0000,0.0000,,0.8790,0.0159,0.0002,0.1048,
3327,1.0000,0.0000,0.0000,0.0000,,0.8790,0.0161,0.0002,0.1047,
3328,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0162,0.0002,0.1045,
3329,1.0000,0.0000,0.0000,0.0000,,0.8791,0.0163,0.0002,0.1044,
3330,1.0000,0.0000,0.0000,0.0000,,0.8792,0.0164,0.0002,0.1042,
3331,1.0000,0.0000,0.0000,0.0000,,0.8793,0.0165,0.0002,0.1040,
3332,1.0000,0.0000,0.0000,0.0000,,0.8793,0.0166,0.0002,0.1038,
3333,1.0000,0.0000,0.0000,0.0000,,0.8794,0.0167,0.0002,0.1036,
3334,1.0000,0.0000,0.0000,0.0000,,0.8795,0.0169,0.0002,0.1034,
3335,1.0000,0.0000,0.0000,0.0000,,0.8796,0.0170,0.0002,0.1032,
3336,1.0000,0.0000,0.0000,0.0000,,0.8798,0.0171,0.0002,0.1030,
3337,1.0000,0.0000,0.0000,0.0000,,0.8799,0.0172,0.0002,0.1027,
3338,1.0000,0.0000,0.0000,0.0000,,0.8800,0.0173,0.0002,0.1025,
3339,1.0000,0.0000,0.0000,0.0000,,0.8802,0.0174,0.0002,0.1022,
3340,1.0000,0.0000,0.0000,0.0000,,0.8803,0.0175,0.0002,0.1020,
3341,1.0000,0.0000,0.0000,0.0000,,0.8804,0.0176,0.0002,0.1017,
3342,1.0000,0.0000,0.0000,0.0000,,0.8805,0.0178,0.0002,0.1015,
3343,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0179,0.0002,0.1012,
3344,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0180,0.0002,0.1010,
3345,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0182,0.0002,0.1007,
3346,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0184,0.0002,0.1005,
3347,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0185,0.0002,0.1003,
3348,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0187,0.0002,0.1001,
3349,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0188,0.0002,0.0999,
3350,1.0000,0.0000,0.0000,0.0000,,0.8811,0.0190,0.0002,0.0997,
3351,1.0000,0.0000,0.0000,0.0000,,0.8811,0.0192,0.0002,0.0995,
3352,1.0000,0.0000,0.0000,0.0000,,0.8811,0.0193,0.0002,0.0994,
3353,1.0000,0.0000,0.0000,0.0000,,0.8811,0.0195,0.0002,0.0992,
3354,1.0000,0.0000,0.0000,0.0000,,0.8811,0.0197,0.0002,0.0990,
3355,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0199,0.0002,0.0988,
3356,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0201,0.0002,0.0986,
3357,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0204,0.0002,0.0984,
3358,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0206,0.0002,0.0982,
3359,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0208,0.0002,0.0980,
3360,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0211,0.0002,0.0978,
3361,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0213,0.0002,0.0976,
3362,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0216,0.0002,0.0973,
3363,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0218,0.0002,0.0971,
3364,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0221,0.0002,0.0968,
3365,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0223,0.0002,0.0966,
3366,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0225,0.0002,0.0963,
3367,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0228,0.0002,0.0961,
3368,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0230,0.0002,0.0958,
3369,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0233,0.0002,0.0956,
3370,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0235,0.0002,0.0954,
3371,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0237,0.0002,0.0953,
3372,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0239,0.0002,0.0951,
3373,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0242,0.0002,0.0949,
3374,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0244,0.0002,0.0947,
3375,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0246,0.0002,0.0945,
3376,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0248,0.0002,0.0943,
3377,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0249,0.0002,0.0941,
3378,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0251,0.0002,0.0939,
3379,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0252,0.0003,0.0938,
3380,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0254,0.0003,0.0936,
3381,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0256,0.0003,0.0934,
3382,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0257,0.0003,0.0932,
3383,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0259,0.0003,0.0930,
3384,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0261,0.0003,0.0928,
3385,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0263,0.0003,0.0925,
3386,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0265,0.0003,0.0923,
3387,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0267,0.0003,0.0921,
3388,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0269,0.0003,0.0919,
3389,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0270,0.0003,0.0917,
3390,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0272,0.0003,0.0915,
3391,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0274,0.0003,0.0914,
3392,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0275,0.0003,0.0912,
3393,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0277,0.0003,0.0910,
3394,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0279,0.0003,0.0909,
3395,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0280,0.0003,0.0907,
3396,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0283,0.0003,0.0905,
3397,1.0000,0.0000,0.0000,0.0000,,0.8810,0.0285,0.0003,0.0903,
3398,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0287,0.0003,0.0901,
3399,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0289,0.0003,0.0899,
3400,1.0000,0.0000,0.0000,0.0000,,0.8809,0.0291,0.0003,0.0897,
3401,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0294,0.0003,0.0896,
3402,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0296,0.0003,0.0894,
3403,1.0000,0.0000,0.0000,0.0000,,0.8808,0.0298,0.0003,0.0892,
3404,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0300,0.0003,0.0890,
3405,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0302,0.0003,0.0888,
3406,1.0000,0.0000,0.0000,0.0000,,0.8807,0.0304,0.0003,0.0886,
3407,1.0000,0.0000,0.0000,0.0000,,0.8806,0.0306,0.0003,0.0884,
3408,1.0000,0.0000,0.0000,0.0000,,0.8806,0.0309,0.0003,0.0883,
3409,1.0000,0.0000,0.0000,0.0000,,0.8806,0.0311,0.0003,0.0881,
3410,1.0000,0.0000,0.0000,0.0000,,0.8806,0.0313,0.0003,0.0879,
